Local time,Ask,Bid,AskVolume,BidVolume
15.12.2021 05:05:32.715 GMT+0100,162.164,162.118,0.0137,0.0163
15.12.2021 05:09:27.927 GMT+0100,162.164,162.118,0.0137,0.0163
15.12.2021 05:10:29.859 GMT+0100,162.16,162.114,0.0137,0.0163
15.12.2021 05:14:07.958 GMT+0100,162.164,162.11700000000002,0.0137,0.0163
15.12.2021 05:15:02.965 GMT+0100,162.197,162.149,0.0137,0.0163
15.12.2021 05:18:34.032 GMT+0100,162.23,162.183,0.0137,0.0163
15.12.2021 05:25:02.501 GMT+0100,162.23,162.17700000000002,0.0137,0.0163
15.12.2021 05:29:08.091 GMT+0100,162.228,162.17600000000002,0.0137,0.0163
15.12.2021 05:30:14.873 GMT+0100,162.225,162.183,0.0137,0.0163
15.12.2021 05:31:36.363 GMT+0100,162.259,162.214,0.0137,0.0163
15.12.2021 05:32:52.995 GMT+0100,162.227,162.178,0.0137,0.0163
15.12.2021 05:34:57.756 GMT+0100,162.229,162.181,0.0137,0.0163
15.12.2021 05:35:32.255 GMT+0100,162.256,162.20700000000002,0.0137,0.0163
15.12.2021 05:42:32.277 GMT+0100,162.26,162.214,0.0137,0.0163
15.12.2021 05:44:43.906 GMT+0100,162.26,162.214,0.0137,0.0163
15.12.2021 05:45:59.275 GMT+0100,162.258,162.209,0.0137,0.0163
15.12.2021 05:48:56.665 GMT+0100,162.256,162.209,0.0137,0.0163
15.12.2021 05:49:02.826 GMT+0100,162.228,162.18,0.0137,0.0163
15.12.2021 05:49:03.100 GMT+0100,162.256,162.209,0.0137,0.0163
15.12.2021 05:49:27.246 GMT+0100,162.226,162.181,0.0137,0.0163
15.12.2021 05:49:27.526 GMT+0100,162.26,162.211,0.0137,0.0163
15.12.2021 05:59:39.819 GMT+0100,162.22299999999998,162.17700000000002,0.0137,0.0163
15.12.2021 05:59:39.920 GMT+0100,162.26,162.209,0.0137,0.0163
15.12.2021 05:59:40.836 GMT+0100,162.243,162.196,0.0137,0.0163
15.12.2021 05:59:41.902 GMT+0100,162.225,162.178,0.0137,0.0163
15.12.2021 05:59:42.016 GMT+0100,162.245,162.19299999999998,0.0137,0.0163
15.12.2021 05:59:43.830 GMT+0100,162.227,162.18,0.0137,0.0163
15.12.2021 06:00:03.249 GMT+0100,162.261,162.20700000000002,0.0137,0.0163
15.12.2021 06:03:20.907 GMT+0100,162.257,162.211,0.0137,0.0163
15.12.2021 06:05:50.772 GMT+0100,162.257,162.208,0.0137,0.0163
15.12.2021 06:09:05.488 GMT+0100,162.26,162.21,0.0137,0.0163
15.12.2021 06:09:55.361 GMT+0100,162.287,162.24,0.0137,0.0163
15.12.2021 06:10:59.633 GMT+0100,162.256,162.209,0.0137,0.0163
15.12.2021 06:11:14.059 GMT+0100,162.291,162.245,0.0137,0.0163
15.12.2021 06:15:10.118 GMT+0100,162.285,162.243,0.0137,0.0163
15.12.2021 06:16:16.196 GMT+0100,162.308,162.257,0.0137,0.0163
15.12.2021 06:16:16.476 GMT+0100,162.32,162.27200000000002,0.0137,0.0163
15.12.2021 06:19:07.557 GMT+0100,162.316,162.27,0.0137,0.0163
